	 URL	 Mobile_Accessibility	 Desktop_Accessibility			
	https://p-edm-oak.nofc.cfs.nrcan.gc.ca/	 	 			
	https://p-edm-balsam.nofc.cfs.nrcan.gc.ca/	 	 			
	https://s-edm-cbm.nofc.cfs.nrcan.gc.ca/	 	 			
	https://s-edm-data0-rlm.nofc.cfs.nrcan.gc.ca/	 	 			
	https://s-edm-vm0-rlm.nofc.cfs.nrcan.gc.ca/	 	 			
	https://nofc-3750-1n.nofc.cfs.nrcan.gc.ca/	 	 			
	https://nofc-2975-1n.nofc.cfs.nrcan.gc.ca/	 	 			
	https://sw3000-3n.nofc.cfs.nrcan.gc.ca/	 	 			
	https://nofc-3750-3n.nofc.cfs.nrcan.gc.ca/	 	 			
	https://nofc-2975-3n.nofc.cfs.nrcan.gc.ca/	 	 			
	https://pool2055.qc.dfo-mpo.gc.ca/	 	 			
	https://pool055.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2155.qc.dfo-mpo.gc.ca/	 	 			
	https://pool155.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2065.qc.dfo-mpo.gc.ca/	 	 			
	https://pool065.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2165.qc.dfo-mpo.gc.ca/	 	 			
	https://pool165.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2075.qc.dfo-mpo.gc.ca/	 	 			
	https://pool075.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2175.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2085.qc.dfo-mpo.gc.ca/	 	 			
	https://pool085.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2185.qc.dfo-mpo.gc.ca/	 	 			
	https://pool185.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2095.qc.dfo-mpo.gc.ca/	 	 			
	https://pool095.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2195.qc.dfo-mpo.gc.ca/	 	 			
	https://pool195.qc.dfo-mpo.gc.ca/	 	 			
	https://pool006.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2106.qc.dfo-mpo.gc.ca/	 	 			
	https://pool106.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2206.qc.dfo-mpo.gc.ca/	 	 			
	https://pool206.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2116.qc.dfo-mpo.gc.ca/	 	 			
	https://pool116.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2216.qc.dfo-mpo.gc.ca/	 	 			
	https://pool216.qc.dfo-mpo.gc.ca/	 	 			
	https://pool026.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2126.qc.dfo-mpo.gc.ca/	 	 			
	https://pool126.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2226.qc.dfo-mpo.gc.ca/	 	 			
	https://pool226.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2036.qc.dfo-mpo.gc.ca/	 	 			
	https://pool036.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2136.qc.dfo-mpo.gc.ca/	 	 			
	https://pool136.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2236.qc.dfo-mpo.gc.ca/	 	 			
	https://pool236.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2046.qc.dfo-mpo.gc.ca/	 	 			
	https://pool046.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2146.qc.dfo-mpo.gc.ca/	 	 			
	https://pool146.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2246.qc.dfo-mpo.gc.ca/	 	 			
	https://pool246.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2056.qc.dfo-mpo.gc.ca/	 	 			
	https://pool056.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2057.qc.dfo-mpo.gc.ca/	 	 			
	https://pool057.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2157.qc.dfo-mpo.gc.ca/	 	 			
	https://pool157.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2067.qc.dfo-mpo.gc.ca/	 	 			
	https://pool067.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2167.qc.dfo-mpo.gc.ca/	 	 			
	https://pool167.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2077.qc.dfo-mpo.gc.ca/	 	 			
	https://pool077.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2177.qc.dfo-mpo.gc.ca/	 	 			
	https://pool177.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2087.qc.dfo-mpo.gc.ca/	 	 			
	https://pool087.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2187.qc.dfo-mpo.gc.ca/	 	 			
	https://pool187.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2097.qc.dfo-mpo.gc.ca/	 	 			
	https://pool097.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2197.qc.dfo-mpo.gc.ca/	 	 			
	https://pool197.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2008.qc.dfo-mpo.gc.ca/	 	 			
	https://pool008.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2108.qc.dfo-mpo.gc.ca/	 	 			
	https://pool108.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2208.qc.dfo-mpo.gc.ca/	 	 			
	https://pool208.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2118.qc.dfo-mpo.gc.ca/	 	 			
	https://pool118.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2218.qc.dfo-mpo.gc.ca/	 	 			
	https://pool218.qc.dfo-mpo.gc.ca/	 	 			
	https://pool028.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2128.qc.dfo-mpo.gc.ca/	 	 			
	https://pool128.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2228.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2038.qc.dfo-mpo.gc.ca/	 	 			
	https://pool038.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2138.qc.dfo-mpo.gc.ca/	 	 			
	https://pool138.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2238.qc.dfo-mpo.gc.ca/	 	 			
	https://pool238.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2048.qc.dfo-mpo.gc.ca/	 	 			
	https://pool048.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2148.qc.dfo-mpo.gc.ca/	 	 			
	https://pool148.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2248.qc.dfo-mpo.gc.ca/	 	 			
	https://pool248.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2058.qc.dfo-mpo.gc.ca/	 	 			
	https://pool058.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2158.qc.dfo-mpo.gc.ca/	 	 			
	https://pool158.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2068.qc.dfo-mpo.gc.ca/	 	 			
	https://pool068.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2168.qc.dfo-mpo.gc.ca/	 	 			
	https://pool168.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2078.qc.dfo-mpo.gc.ca/	 	 			
	https://pool078.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2178.qc.dfo-mpo.gc.ca/	 	 			
	https://pool178.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2088.qc.dfo-mpo.gc.ca/	 	 			
	https://pool088.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2188.qc.dfo-mpo.gc.ca/	 	 			
	https://pool188.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2098.qc.dfo-mpo.gc.ca/	 	 			
	https://pool043.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2143.qc.dfo-mpo.gc.ca/	 	 			
	https://pool143.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2243.qc.dfo-mpo.gc.ca/	 	 			
	https://pool243.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2053.qc.dfo-mpo.gc.ca/	 	 			
	https://pool053.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2153.qc.dfo-mpo.gc.ca/	 	 			
	https://pool153.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2253.qc.dfo-mpo.gc.ca/	 	 			
	https://pool253.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2063.qc.dfo-mpo.gc.ca/	 	 			
	https://pool063.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2163.qc.dfo-mpo.gc.ca/	 	 			
	https://pool163.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2073.qc.dfo-mpo.gc.ca/	 	 			
	https://pool073.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2173.qc.dfo-mpo.gc.ca/	 	 			
	https://pool173.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2083.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2084.qc.dfo-mpo.gc.ca/	 	 			
	https://pool084.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2184.qc.dfo-mpo.gc.ca/	 	 			
	https://pool184.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2094.qc.dfo-mpo.gc.ca/	 	 			
	https://pool094.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2194.qc.dfo-mpo.gc.ca/	 	 			
	https://pool194.qc.dfo-mpo.gc.ca/	 	 			
	https://pool005.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2105.qc.dfo-mpo.gc.ca/	 	 			
	https://pool105.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2205.qc.dfo-mpo.gc.ca/	 	 			
	https://pool205.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2115.qc.dfo-mpo.gc.ca/	 	 			
	https://pool115.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2215.qc.dfo-mpo.gc.ca/	 	 			
	https://pool215.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2125.qc.dfo-mpo.gc.ca/	 	 			
	https://pool125.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2225.qc.dfo-mpo.gc.ca/	 	 			
	https://pool225.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2035.qc.dfo-mpo.gc.ca/	 	 			
	https://pool035.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2135.qc.dfo-mpo.gc.ca/	 	 			
	https://pool135.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2235.qc.dfo-mpo.gc.ca/	 	 			
	https://pool235.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2045.qc.dfo-mpo.gc.ca/	 	 			
	https://pool045.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2145.qc.dfo-mpo.gc.ca/	 	 			
	https://pool145.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2245.qc.dfo-mpo.gc.ca/	 	 			
	https://www.lau.chs-shc.dfo-mpo.gc.ca/	 	 			
	https://pool2100.qc.dfo-mpo.gc.ca/	 	 			
	https://pool100.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2200.qc.dfo-mpo.gc.ca/	 	 			
	https://pool200.qc.dfo-mpo.gc.ca/	 	 			
	https://pool010.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2110.qc.dfo-mpo.gc.ca/	 	 			
	https://pool110.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2210.qc.dfo-mpo.gc.ca/	 	 			
	https://pool210.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2020.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2120.qc.dfo-mpo.gc.ca/	 	 			
	https://pool120.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2220.qc.dfo-mpo.gc.ca/	 	 			
	https://pool220.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2030.qc.dfo-mpo.gc.ca/	 	 			
	https://pool030.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2130.qc.dfo-mpo.gc.ca/	 	 			
	https://pool130.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2230.qc.dfo-mpo.gc.ca/	 	 			
	https://pool230.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2040.qc.dfo-mpo.gc.ca/	 	 			
	https://pool040.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2140.qc.dfo-mpo.gc.ca/	 	 			
	https://pool140.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2240.qc.dfo-mpo.gc.ca/	 	 			
	https://pool240.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2050.qc.dfo-mpo.gc.ca/	 	 			
	https://pool050.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2150.qc.dfo-mpo.gc.ca/	 	 			
	https://pool150.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2250.qc.dfo-mpo.gc.ca/	 	 			
	https://pool250.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2060.qc.dfo-mpo.gc.ca/	 	 			
	https://pool060.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2160.qc.dfo-mpo.gc.ca/	 	 			
	https://pool160.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2070.qc.dfo-mpo.gc.ca/	 	 			
	https://pool070.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2170.qc.dfo-mpo.gc.ca/	 	 			
	https://pool170.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2080.qc.dfo-mpo.gc.ca/	 	 			
	https://pool080.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2180.qc.dfo-mpo.gc.ca/	 	 			
	https://pool180.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2090.qc.dfo-mpo.gc.ca/	 	 			
	https://pool090.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2190.qc.dfo-mpo.gc.ca/	 	 			
	https://pool190.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2001.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2101.qc.dfo-mpo.gc.ca/	 	 			
	https://pool101.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2201.qc.dfo-mpo.gc.ca/	 	 			
	https://pool201.qc.dfo-mpo.gc.ca/	 	 			
	https://laupubs01.qc.dfo-mpo.gc.ca/	 	 			
	https://daisss01.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2111.qc.dfo-mpo.gc.ca/	 	 			
	https://pool111.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2211.qc.dfo-mpo.gc.ca/	 	 			
	https://pool211.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2021.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2121.qc.dfo-mpo.gc.ca/	 	 			
	https://pool121.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2221.qc.dfo-mpo.gc.ca/	 	 			
	https://pool221.qc.dfo-mpo.gc.ca/	 	 			
	https://pool031.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2131.qc.dfo-mpo.gc.ca/	 	 			
	https://pool041.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2141.qc.dfo-mpo.gc.ca/	 	 			
	https://pool141.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2241.qc.dfo-mpo.gc.ca/	 	 			
	https://pool241.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2051.qc.dfo-mpo.gc.ca/	 	 			
	https://pool051.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2151.qc.dfo-mpo.gc.ca/	 	 			
	https://pool151.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2251.qc.dfo-mpo.gc.ca/	 	 			
	https://pool251.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2061.qc.dfo-mpo.gc.ca/	 	 			
	https://pool061.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2161.qc.dfo-mpo.gc.ca/	 	 			
	https://pool161.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2071.qc.dfo-mpo.gc.ca/	 	 			
	https://pool071.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2171.qc.dfo-mpo.gc.ca/	 	 			
	https://pool171.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2081.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2181.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2222.qc.dfo-mpo.gc.ca/	 	 			
	https://pool222.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2032.qc.dfo-mpo.gc.ca/	 	 			
	https://pool032.qc.dfo-mpo.gc.ca/	 	 			
	https://pool181.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2091.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2191.qc.dfo-mpo.gc.ca/	 	 			
	https://pool191.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2002.qc.dfo-mpo.gc.ca/	 	 			
	https://pool002.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2102.qc.dfo-mpo.gc.ca/	 	 			
	https://pool102.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2202.qc.dfo-mpo.gc.ca/	 	 			
	https://pool202.qc.dfo-mpo.gc.ca/	 	 			
	https://laupubs02.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2112.qc.dfo-mpo.gc.ca/	 	 			
	https://pool112.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2212.qc.dfo-mpo.gc.ca/	 	 			
	https://pool212.qc.dfo-mpo.gc.ca/	 	 			
	https://pool2122.qc.dfo-mpo.gc.ca/	 	 			
	https://irbdns01.cisr-irb.gc.ca/	 	 			
	https://www.employer.csb.gc.ca/	 	 			
	https://spica.tor.ec.gc.ca/	 	 			
	https://yoda.tor.ec.gc.ca/	 	 			
	https://arqpkga.tor.ec.gc.ca/	 	 			
	https://www.exoticpests.gc.ca/	93	93			
	https://www.nrcan.gc.ca/	100	100			
	https://www.nrcan.gc.ca/	100	100			
	https://www.nrcan.gc.ca/	100	100			
	https://www.nrcan.gc.ca/	100	100			
	https://www.nrcan.gc.ca/	100	100			
	https://www.nrcan.gc.ca/	100	100			
	https://www.btb.termiumplus.gc.ca/	100	100			
	https://www.btb.termiumplus.gc.ca/	100	100			
	https://www.btb.termiumplus.gc.ca/	100	100			
	https://www.termiumplus.gc.ca/	 	 			
	https://www.nrcan.gc.ca/nrcan/ecoenergy-renewable-power/14145	100	100			
	https://www.nrcan.gc.ca/	100	100			
	https://www.nrcan.gc.ca/	100	100			
	https://www.nrcan.gc.ca/	100	100			
	https://www.nrcan.gc.ca/	100	100			
	https://www.preparez-vous.gc.ca/	100	100			
	https://mail1.preparez-vous.gc.ca/	 	 			
	https://www.preparez-vous.gc.ca/	100	100			
	https://www.preparez-vous.gc.ca/	100	100			
	https://nosenfantsdisparus.gc.ca/	 	 			
	https://www.canada.ca/en/public-health/services/diseases/west-nile-virus.html	100	100			
	https://www.canada.ca/en/public-health/services/diseases/west-nile-virus.html	100	100			
	https://en.thesaurus.gc.ca/	97	97			
	https://fr.thesaurus.gc.ca/	97	97			
	https://www.thesaurus.gc.ca/	 	 			
	https://census.gc.ca/	100	100			
	https://recensement-census.gc.ca/	 	 			
	https://www.recensement-census.gc.ca/	 	 			
	https://www.census.gc.ca/	100	100			
	https://nexus.gc.ca/	 	 			
	https://www.nexus.gc.ca/	 	 			
	https://gocns-pdp-2.gc.ca/	 	 			
	https://infolait.gc.ca/	100	100			
	https://tmp.infolait.gc.ca/	 	 			
	https://www.infolait.gc.ca/	100	100			
	https://tmp.www.infolait.gc.ca/	 	 			
	https://www.canadainternational.gc.ca/kuwait-koweit/	86	86			
	https://www.canadainternational.gc.ca/kuwait-koweit/	86	86			
	https://www.canadainternational.gc.ca/kuwait-koweit/	86	86			
	https://www.canadainternational.gc.ca/kuwait-koweit/	86	86			
	https://www.nrcan.gc.ca/energy-efficiency/homes/financial-incentive-province/4947	100	100			
	https://www.nrcan.gc.ca/	100	100			
	https://www.international.gc.ca/world-monde/splash/united_states-etats_unis/splash-detroit.aspx	100	100			
	https://www.international.gc.ca/world-monde/splash/united_states-etats_unis/splash-detroit.aspx	100	100			
	https://www.tpsgc-pwgsc.gc.ca/recgen/txt/depot-deposit-eng.html	100	100			
	https://www.tpsgc-pwgsc.gc.ca/recgen/txt/depot-deposit-eng.html	100	100			
	https://themoneybelt.gc.ca/	 	 			
	https://www.themoneybelt.gc.ca/	 	 			
	https://pilt.gc.ca/	 	 			
	https://gm01.gcmt.gc.ca/	 	 			
	https://www.canada.ca/fr/sante-publique/services/journee-nationale-enfant.html	89	89			
	https://www.canada.ca/fr/sante-publique/services/journee-nationale-enfant.html	89	89			
	https://www.canada.ca/fr/sante-publique/services/journee-nationale-enfant.html	89	89			
	https://www.canada.ca/fr/sante-publique/services/journee-nationale-enfant.html	89	89			
	https://www.rcaanc-cirnac.gc.ca/eng/1100100027364/1617815941649	100	100			
	https://www.rcaanc-cirnac.gc.ca/eng/1100100027364/1617815941649	100	100			
	https://www.rncan.gc.ca/efficacite-energetique/efficacite-energetique-transports-carburants-remplacement/vehicules-personnels/programme-de-formation-des-conducteurs-le-bon-ens-au-volant/21043	100	100			
	https://www.nrcan.gc.ca/	100	100			
	https://sinformercestpayant.gc.ca/	 	 			
	https://www.sinformercestpayant.gc.ca/	 	 			
	https://www.nrcan.gc.ca/	100	100			
	https://www.nrcan.gc.ca/	100	100			
	https://www.informationmanagement.gc.ca/	 	 			
	https://lxlp12.cccma.ec.gc.ca/	 	 			
	https://swgv04aphwppro3.mb.ec.gc.ca/	 	 			
	https://hrms89rptg.dev.csc-scc.gc.ca/	 	 			
	https://early-childhood.esdc.gc.ca/	 	 			
	https://lxlp22.cccma.ec.gc.ca/	 	 			
	https://lxlp19.cccma.ec.gc.ca/	 	 			
	https://weg-das1drac.edm.ab.ec.gc.ca/	 	 			
	https://winxppp11.mb.ec.gc.ca/	 	 			
	https://disclosure.esdc.gc.ca/	 	 			
	https://lxssc2.cccma.ec.gc.ca/	 	 			
	https://wherd2.cccma.ec.gc.ca/	 	 			
	https://srv503.services.gc.ca/	 	 			
	https://srv123.services.gc.ca/	 	 			
	https://srv823.services.gc.ca/	 	 			
	https://srv533.services.gc.ca/	 	 			
	https://srv343.services.gc.ca/	 	 			
	https://srv543.services.gc.ca/	 	 			
	https://srv253.services.gc.ca/	 	 			
	https://srv263.services.gc.ca/	 	 			
	https://srv363.services.gc.ca/	 	 			
	https://srv383.services.gc.ca/	 	 			
	https://xmuyvr.pyr.ec.gc.ca/	 	 			
	https://das.pyr.ec.gc.ca/	 	 			
	https://wvr-das.pyr.ec.gc.ca/	 	 			
	https://www.international.gc.ca/world-monde/barbados-barbade/	100	100			
	https://icosmos.gc.ca/	 	 			
	https://www.icosmos.gc.ca/	 	 			
	https://www.publicsafety.gc.ca/	100	100			
	https://www.securitepublique.gc.ca/	100	100			
	https://www.securitepublique.gc.ca/	100	100			
	https://v1005z0001.ps.gc.ca/	 	 			
	https://www.publicsafety.gc.ca/	100	100			
	https://nems-sngu.hre-ehr.gc.ca/public/SitePages/LanguageSelect.aspx?ReturnUrl=%2fcigateway%2f_layouts%2f15%2fAuthenticate.aspx%3fSource%3d%252Fcigateway%252F&Source=%2Fcigateway%2F	100	100			
	https://atlas.gc.ca/	100	100			
	https://www.nrcan.gc.ca/	100	100			
	https://www.sac-isc.gc.ca/eng/1100100034879/1521124927588	100	100			
	https://www.educanada.ca/scholarships-bourses/index.aspx?lang=eng	93	93			
	https://www.educanada.ca/scholarships-bourses/index.aspx?lang=fra	93	92			
	https://www.educanada.ca/scholarships-bourses/index.aspx?lang=fra	93	93			
	https://sl.scholarships.gc.ca/	 	 			
	https://www.educanada.ca/scholarships-bourses/index.aspx?lang=eng	93	93			
	https://banting.bourses-fellowships.gc.ca/	100	100			
	https://banting.bourses-fellowships.gc.ca/	100	100			
	https://atip-aiprp.apps.gc.ca/atip/	100	100			
	https://csps.gc.ca/	100	100			
	https://efpc-csps.gc.ca/	100	100			
	https://www.efpc-csps.gc.ca/	100	100			
	https://www.csps.gc.ca/	 	 			
	https://www.sirc-csars.gc.ca/	 	 			
	https://csis-scrs.gc.ca/	 	 			
	https://managers.gc.ca/en/splashify-splash	100	88			
	https://gestionnaires-managers.gc.ca/en/splashify-splash	100	88			
	https://www.gestionnaires-managers.gc.ca/en/splashify-splash	100	88			
	https://www.managers.gc.ca/en/splashify-splash	100	88			
	https://www.securitepublique.gc.ca/cnt/ntnl-scrt/cntr-trrrsm/pssngr-prtct/index-fr.aspx	98	98			
	https://www.publicsafety.gc.ca/cnt/ntnl-scrt/cntr-trrrsm/pssngr-prtct/index-en.aspx	98	98			
	https://www.passengerprotect-protectiondespassagers.gc.ca/	100	100			
	https://www.securitepublique.gc.ca/cnt/ntnl-scrt/cntr-trrrsm/pssngr-prtct/index-fr.aspx	98	98			
	https://wvr-wbs.pyr.ec.gc.ca/	 	 			
	https://olympics.pyr.ec.gc.ca/	 	 			
	https://avipads.pyr.ec.gc.ca/	 	 			
	https://irsc-cihr.gc.ca/	100	100			
	https://chairs.gc.ca/	 	 			
	https://www.chairs.gc.ca/	 	 			
	https://www.securitepublique.gc.ca/cnt/mrgnc-mngmnt/rspndng-mrgnc-vnts/nss/index-fr.aspx	96	96			
	https://www.publicsafety.gc.ca/cnt/mrgnc-mngmnt/rspndng-mrgnc-vnts/nss/index-en.aspx	96	96			
	https://mail.nss-snrs.gc.ca/	 	 			
	https://nsp.nss-snrs.gc.ca/	 	 			
	https://www.publicsafety.gc.ca/cnt/mrgnc-mngmnt/rspndng-mrgnc-vnts/nss/index-en.aspx	96	96			
	https://mail.snrs.gc.ca/	 	 			
	https://www.securitepublique.gc.ca/cnt/mrgnc-mngmnt/rspndng-mrgnc-vnts/nss/index-fr.aspx	96	96			
	https://scmail.catsa.gc.ca/	 	 			
	https://lyncdiscover.catsa.gc.ca/	 	 			
	https://www.canada.ca/en/public-health/services/catmat.html	99	99			
	https://www.canada.ca/en/public-health/services/catmat.html	99	99			
	https://www.canada.ca/en/health-canada/services/drugs-health-products/medeffect-canada.html	100	100			
	https://www.canada.ca/en/health-canada/services/drugs-health-products/medeffect-canada.html	100	100			
	https://spgen1.project.gc.ca/	 	 			
	https://spgen2.project.gc.ca/	 	 			
	https://spgen4.project.gc.ca/	 	 			
	https://parked-redirect.gc.ca/	 	 			
	https://www.canada.ca/fr/services/prestations/handicap.html	100	100			
	https://www.tpsgc-pwgsc.gc.ca/recgen/txt/depot-deposit-fra.html	100	100			
	https://www.tpsgc-pwgsc.gc.ca/recgen/txt/depot-deposit-fra.html	100	100			
	https://www.publicsafety.gc.ca/cnt/ntnl-scrt/cntr-trrrsm/pssngr-prtct/index-en.aspx	98	98			
	https://www.publicsafety.gc.ca/cnt/ntnl-scrt/cntr-trrrsm/pssngr-prtct/index-en.aspx	98	98			
	https://www.tbs-sct.gc.ca/	100	100			
	https://tbs-et-01.tbs-sct.gc.ca/	 	 			
	https://gcsra1.tbs-sct.gc.ca/+CSCOE+/logon.html?a0=86&a1=&a2=&a3=1&reason=1	71	71			
	https://mta1.tbs-sct.gc.ca/	 	 			
	https://et1.tbs-sct.gc.ca/	 	 			
	https://ext1.tbs-sct.gc.ca/	 	 			
	https://mx1.tbs-sct.gc.ca/	 	 			
	https://tbs-et-02.tbs-sct.gc.ca/	 	 			
	https://gcsra2.tbs-sct.gc.ca/+CSCOE+/logon.html?a0=86&a1=&a2=&a3=1&reason=1	71	71			
	https://mta2.tbs-sct.gc.ca/	 	 			
	https://www.canada.ca/fr/conseil-national-aines.html	100	100			
	https://www.canada.ca/fr/conseil-national-aines.html	100	100			
	https://www.canadainternational.gc.ca/philippines/	100	100			
	https://www.canadainternational.gc.ca/philippines/	100	100			
	https://www.journeenationaledesautochtones.gc.ca/	 	 			
	https://chaires.gc.ca/	 	 			
	https://canada150.chairs-chaires.gc.ca/	100	100			
	https://www.canada150.chairs-chaires.gc.ca/	100	100			
	https://portal-portail.chairs-chaires.gc.ca/	 	 			
	https://portal-portail-uat-tau.chairs-chaires.gc.ca/	 	 			
	https://www.chairs-chaires.gc.ca/	100	100			
